"","prediction.score.L4_5.IT.CTX","prediction.score.L2_3.IT.CTX","prediction.score.L5.NP.CTX","prediction.score.Sst.Chodl","prediction.score.Car3","prediction.score.L6.CT.CTX","prediction.score.Sst","prediction.score.L5_6.IT.CTX","prediction.score.L6.IT.CTX","prediction.score.Pvalb","prediction.score.Lamp5","prediction.score.DG","prediction.score.L2_3.IT.RSPv","prediction.score.L6b_CT.ENT","prediction.score.L4.RSP.ACA","prediction.score.Vip","prediction.score.L5.PT.CTX","prediction.score.L5.IT.CTX","prediction.score.Oligo","prediction.score.L2_3.IT.RSP","prediction.score.CA1.ProS","prediction.score.Micro.PVM","prediction.score.Sncg","prediction.score.L2.IT.ENTl","prediction.score.SUB.ProS","prediction.score.L2_3.IT.APr","prediction.score.NP.PPP","prediction.score.L2_3.IT.PPP","prediction.score.L3.IT.ENTm","prediction.score.L6b.CTX","prediction.score.Astro","prediction.score.NP.SUB","prediction.score.CA1","prediction.score.L3.IT.ENTl","prediction.score.L2_3.IT.ENTl","prediction.score.CT.SUB","prediction.score.L2_3.IT.HATA","prediction.score.Lamp5.Lhx6","prediction.score.Endo","prediction.score.L6.IT.ENTl","prediction.score.L5.IT.TPE.ENT","prediction.score.Meis2.HPF","prediction.score.L2.IT.PAR","prediction.score.L5.NP.CT.CTX.","prediction.score.L5.PPP","prediction.score.Pax6","prediction.score.Ndnf.HPF","prediction.score.L2.IT.ENTm","prediction.score.CA3","prediction.score.L2_3.IT.ProS","prediction.score.CA2.IG.FC","prediction.score.SUB","prediction.score.SMC.Peri","prediction.score.CR","prediction.score.max"
"80",0,0,0,0,0,0.496274484401729,0,0.0362219202608573,0.0515455833464457,0,0,0,0,0,0,0,0.322911730246089,0.0930462817448783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496274484401729
"81",0,0.0183006326942337,0,0,0.00729026470889092,0.109662070354306,0,0,0.00618927346282571,0,0,0,0,0,0,0,0.00613103380778238,0.0305750507843453,0,0.00282555370484627,0,0,0,0,0,0,0,0,0,0.819026120482769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819026120482769
"82",0.0264772109788975,0,0.0635726566797077,0,0,0.738653543918584,0,0.0196207737893968,0.0108812213025713,0,0,0,0,0,0,0,0.0594187163231805,0.0670476256216874,0,0,0,0,0,0,0,0,0,0,0,0.0143282513859746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738653543918584
"83",0,0,0,0,0,0,0.382821932732238,0,0,0.617178067267762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617178067267762
"84",0.24892179225074,0,0,0,0,0.0570519433617915,0,0.0524889803327884,0.00932887833844907,0,0,0,0,0,0,0,0.014287443251205,0.617920962465026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617920962465026
"85",0.0888721917934671,0,0.0103684290408697,0.020193879314986,0.0164131121928096,0,0.864152387657868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864152387657868
"86",0.131046268594496,0.0433304489677857,0.125059877554134,0,0,0.175637405591645,0,0,0,0,0,0,0,0,0,0,0.301511266853451,0.20754006432474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015874668113748,0,0,0,0.301511266853451
"87",0,0,0,0,0,0,0,0,0,0,0.0429413543617509,0,0,0,0,0.943474364587815,0,0,0,0,0,0,0.013584281050434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943474364587815
"88",0.413260132131729,0.0377131336435422,0.192009915380415,0,0,0.0282646510174149,0,0.0349503960035838,0,0,0,0,0,0,0,0,0,0.283690685053651,0,0.0101110867696647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413260132131729
"89",0,0,0.00399945864357049,0,0,0,0.0746733829875977,0,0,0.891032651536881,0.0214488857957261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492205323262271,0,0,0,0,0,0,0,0,0.00392356780360225,0,0,0,0,0,0,0,0.891032651536881
"90",0,0.168352670928751,0,0,0,0.393659781472513,0,0.0158149635634458,0.0590684849095661,0,0,0.0647993643055649,0,0,0,0,0.0267421384335716,0.00633900719466501,0,0,0,0,0,0,0,0,0,0,0.0602832218853242,0,0,0,0.0434535037546694,0,0,0,0,0,0,0,0.00950837409694796,0,0,0,0,0,0,0,0.0636718414395905,0,0.0883066480153902,0,0,0,0.393659781472513
"91",0.447621317095829,0.118609252693433,0.00977149742965903,0.0142903237472618,0,0,0.375259251780032,0.0157208591046875,0,0,0,0,0,0,0,0,0.0038245342294344,0,0,0.0149029639196631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447621317095829
"92",0,0,0,0.0140312402665319,0,0,0.336759216598748,0,0,0,0.0418567296738869,0,0,0,0,0.514032432875357,0.0625609740876549,0,0,0,0,0,0.0291576137414306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160179275639127,0,0,0,0,0,0,0,0.514032432875357
"93",0,0,0,0,0,0,0,0,0,0,0.0367997443897848,0,0,0,0,0.945129360596259,0,0,0,0,0,0,0.0180708950139567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945129360596259
"94",0.486153955347741,0.141074728722631,0.00442240937981086,0,0,0,0,0.017805879817809,0,0.208849662028819,0,0,0,0,0,0,0.131184814354965,0.0105085503482238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486153955347741
"95",0,0,0,0,0,0,0,0,0,0,0.931407520203756,0,0,0,0,0.0324785018840414,0,0,0,0,0,0,0.0157986575062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785757270954634,0,0,0,0,0,0,0,0,0.0124577476964182,0,0,0,0,0,0,0,0.931407520203756
"96",0,0,0,0,0,0,0.0197535682068057,0,0,0,0.0364346083824077,0,0,0,0,0.924057182187668,0,0,0,0,0,0,0.0152913627696582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446327845345988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924057182187668
"97",0,0,0,0,0,0,0.135656226310787,0,0,0.594690964872883,0.168953087081551,0,0,0,0,0.0465101585906374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262389743808349,0,0,0,0,0,0,0,0,0.0279505887633072,0,0,0,0,0,0,0,0.594690964872883
"98",0.784942757524531,0.2058805280337,0,0,0,0,0,0.00917671444176964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784942757524531
"99",0.831567324545186,0.0597621182088924,0,0,0,0,0,0.00834534573984127,0.064072648959661,0,0,0,0,0,0,0,0,0.0362525625464193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831567324545186
"100",0.87715098667205,0.115160485256396,0,0,0,0,0,0.00768852807155381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87715098667205
"101",0,0,0,0,0,0,0.0194565212865496,0,0,0,0.0383140385649848,0,0,0,0,0.911858447261355,0,0,0,0,0,0,0.0195622001215792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108087927655308,0,0,0,0,0,0,0,0.911858447261355
"102",0,0,0,0,0,0,0,0,0,0.00484787929900614,0.0247661563890801,0,0,0,0,0.951767983450738,0,0,0,0,0,0,0.0186179808611756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951767983450738
"103",0.0555113217715695,0,0.0167826184109366,0.0172867695627986,0,0.128930516043694,0.400633386955924,0,0.0139800628901114,0,0,0,0,0,0,0,0.308064234146913,0.058811090218053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400633386955924
"104",0,0,0,0,0,0.460406780160571,0,0.0325118226496255,0.376352021253723,0,0,0,0,0,0,0,0,0.103675029727822,0,0,0,0,0,0,0,0,0,0,0,0.0110188454771644,0,0,0,0,0,0,0,0,0,0,0.016035500731094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460406780160571
"105",0.178912689231762,0.00841726753901411,0,0,0,0.00380591735627098,0,0.0787068448490962,0.39584391760213,0,0,0,0,0,0,0,0.018368806480508,0.315944556941218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39584391760213
"106",0.0128648461868815,0.881860827745443,0,0,0,0,0,0.0108132417641987,0.078785698372507,0,0,0,0,0,0,0,0.00688007245722183,0,0,0.0087953134737477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881860827745443
"107",0,0,0,0,0,0,0,0,0,0,0.0196220285669419,0,0,0,0,0.344947036246349,0,0,0,0,0,0,0.634366691536119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106424365058942,0,0,0,0,0,0,0,0.634366691536119
"108",0,0,0,0,0,0,0.890896069121168,0,0,0.109103930878831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890896069121168
"109",0,0,0,0,0.523825775482176,0,0,0,0,0,0.0257886505387901,0,0,0,0,0.397614617685486,0,0,0,0,0,0,0.0527709562935473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523825775482176
"110",0,0,0,0.0174676038975713,0,0,0.793883172882844,0,0,0.188649223219584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793883172882844
"111",0,0,0,0,0,0,0.0934312820347487,0,0,0,0.0286658080526877,0,0,0,0,0.845650418188621,0,0,0,0,0,0,0.0170969890594047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151555026645382,0,0,0,0,0,0,0,0.845650418188621
"112",0,0,0,0.00952582421675747,0,0,0.0285338299942564,0,0,0,0.895935675370027,0,0,0,0,0.0145763619722461,0,0,0,0,0,0,0.0177828778043192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175327516987725,0,0,0,0,0,0,0,0,0.0161126789436212,0,0,0,0,0,0,0,0.895935675370027
"113",0,0,0,0.0133024379358455,0,0,0.948247355844141,0,0,0.0384502062200131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948247355844141
"114",0.0123174643742686,0.102796407110442,0,0,0,0.0705192089786381,0,0.0017500250062252,0.103023826979733,0,0,0,0,0,0,0,0,0.0628613743419191,0,0.00627929221157356,0,0,0,0,0,0,0,0,0,0.634230664769962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622173622723661,0,0,0,0.634230664769962
"115",0.0075194567858019,0.130463135337604,0,0,0.0211357577171627,0.0160147049751407,0,0,0.0111081309985407,0,0,0.0867949453794548,0.0129883338304758,0,0,0,0.0571587322349686,0.00380610196912993,0,0.0475795651120292,0,0,0,0,0,0,0,0,0,0,0,0,0.317811398366535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190545942100203,0,0.0970737951929538,0,0,0,0.317811398366535
"116",0,0,0,0.0123512884780073,0,0,0.0938645694917953,0,0,0,0.0749880028992163,0,0,0,0,0.130311088752855,0.0216286045518232,0,0,0,0,0,0.652257524312897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623613719121794,0,0,0,0,0,0,0,0,0.00836278432218754,0,0,0,0,0,0,0,0.652257524312897
"117",0.364326182279442,0.566241143992034,0,0,0,0,0,0.0241209240825331,0,0,0,0,0,0,0,0,0,0.0453117496459912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566241143992034
"118",0.0738344935327741,0.607306498668987,0,0,0,0,0,0,0.176928466883456,0,0,0.0418297587964224,0,0,0,0,0.0778277657434208,0,0,0.0222730163749396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607306498668987
"119",0,0,0,0,0,0,0,0,0,0.319556322740569,0.0162748621430486,0,0,0,0,0.651316868146036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646844110684327,0,0,0,0,0,0,0,0,0.00638350586350382,0,0,0,0,0,0,0,0.651316868146036
"120",0,0,0,0,0,0,0,0,0,0,0.937968510484186,0,0,0,0,0.0271080378575171,0,0,0,0,0,0,0.0123785280073643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134246742575181,0,0,0,0,0,0,0,0,0.00912024939341442,0,0,0,0,0,0,0,0.937968510484186
"121",0.46290724875843,0.460084869023721,0,0,0,0,0,0.0507315041298235,0.0194977424336355,0,0,0,0,0,0,0,0,0,0,0.00677863565438939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46290724875843
"122",0.0141044889116383,0.433135835857038,0,0,0,0.189619190664399,0,0.0866867658920525,0.0616017496541965,0,0,0,0,0,0,0,0.20752944619063,0.00732252283004485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433135835857038
"123",0,0,0,0,0,0,0,0,0,0,0.0234159958840677,0,0,0,0,0.744701023219121,0,0,0,0,0,0,0.231882980896812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744701023219121
"124",0,0.0730270579166401,0,0,0,0.118971205057768,0,0.00864658403217895,0,0,0,0,0.0139036781515597,0,0,0,0.703491634955324,0.0356744872590162,0,0.0462853526275141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703491634955324
"125",0.0595671705663444,0.0407544890846698,0.0109306869845553,0.0256443153874942,0,0,0.835161688849891,0,0.0122670142389612,0,0,0,0,0,0,0,0.0146213904271648,0,0,0.00105324446091925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835161688849891
"126",0,0,0,0.0178102965685509,0,0,0.887486107409953,0,0,0,0.0126394347475998,0,0,0,0,0.0754887786288287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470189215117668,0,0,0,0,0,0,0,0,0.00187349049389086,0,0,0,0,0,0,0,0.887486107409953
"127",0.33295029346876,0.638460575016502,0,0,0,0,0,0.0212492178562794,0,0,0,0,0,0,0,0,0,0,0,0.00733991365845939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638460575016502
"128",0,0,0,0,0,0,0,0,0,0,0.0315564361919902,0,0,0,0,0.949756269891133,0,0,0,0,0,0,0.018687293916877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949756269891133
"129",0.30771550554192,0.548442685328267,0,0,0,0,0,0.0275609444169763,0.109674104944021,0,0,0,0,0,0,0,0,0,0,0.00660675976881551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548442685328267
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160659411357237,0,0,0,0,0,0,0.823055440603347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162851480394149,0,0,0,0,0,0,0,0.823055440603347
"131",0,0,0,0,0,0,0.0490102393746259,0,0,0.439999571919379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502899336100931,0,0,0,0,0,0,0.00809085260506425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502899336100931
"132",0,0,0,0,0,0,0.0220938682928328,0,0,0.22445140418511,0.0313571597889022,0,0,0,0,0.687621078727591,0,0,0,0,0,0,0.0158196203590271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627258545790231,0,0,0,0,0,0,0,0,0.0123842831886347,0,0,0,0,0,0,0,0.687621078727591
"133",0.0516209997132176,0,0.0787158103214407,0,0,0.243027393930609,0,0.0447175282593508,0.202699191643653,0,0,0,0,0,0,0,0.214253832126621,0.164965244005109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243027393930609
"134",0.163520761337506,0.0491653596968645,0.0110619579668747,0.0295086511054597,0,0,0.706314650435122,0,0.00705391992096312,0,0,0,0,0,0,0,0.013555359981611,0.0198193395555995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706314650435122
"135",0,0,0,0,0,0,0,0,0,0.00561133871934086,0,0,0,0,0,0,0,0,0.135110195968925,0,0,0,0,0,0,0,0,0,0,0,0.84565001620902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136284491027146,0,0.84565001620902
"136",0,0,0,0,0,0,0,0,0,0,0.0318129827520985,0.0330268683878721,0,0,0,0.922047846758344,0,0,0,0,0,0,0.0131123021016849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922047846758344
"137",0,0,0,0,0.416651371068942,0,0,0,0,0,0.0309595743008842,0,0,0,0,0.369735099232958,0.0586733402577091,0,0,0,0,0,0.103235438115711,0,0,0,0,0,0,0.0207451770237961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416651371068942
"138",0,0,0,0,0,0,0.0167581617198134,0,0,0,0.0479803279246712,0,0,0,0,0.927028368985324,0,0,0,0,0,0,0.00299416012447655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391856560426738,0,0,0,0,0,0,0,0,0.00132041564144732,0,0,0,0,0,0,0,0.927028368985324
"139",0,0,0,0.00924062211163564,0,0,0.81890148827318,0,0,0.171857889615184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81890148827318
"140",0.0217362306191771,0.286331437890152,0,0,0,0,0,0,0.511117576013947,0,0,0,0.0175462288664646,0,0,0,0.00097867145012532,0,0,0.0667758992178401,0,0,0,0,0,0,0,0,0,0,0,0,0.095513955942294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511117576013947
"141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151340629610226,0,0,0,0,0,0,0,0,0,0,0.0363490605475377,0.812310309842236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812310309842236
"142",0,0,0,0,0,0,0,0,0,0.0387778518414104,0.854835475947482,0,0,0,0,0.0580677233896839,0,0,0,0,0,0,0.0105608182804187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232402855021727,0,0,0,0,0,0,0,0,0.0145178450388321,0,0,0,0,0,0,0,0.854835475947482
"143",0,0,0,0,0,0,0,0,0,0,0.928443511782349,0,0,0,0,0.0351892508127952,0,0,0,0,0,0,0.0159954269380223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104366054603102,0,0,0,0,0,0,0,0,0.00993520500652327,0,0,0,0,0,0,0,0.928443511782349
"144",0,0,0,0,0,0,0,0,0,0,0.0130748930283594,0,0,0,0,0.950190888927518,0,0,0,0,0,0,0.0367342180441225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950190888927518
"145",0.675517792201386,0.314894226104652,0,0,0,0,0,0.00958798169396241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675517792201386
"146",0,0,0,0,0,0,0,0,0,0,0.0322088656034878,0,0,0,0,0.950016182052876,0,0,0,0,0,0,0.0177749523436363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950016182052876
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136425451997928,0,0,0.0722202035041604,0,0,0,0,0,0,0,0,0.000834955684377715,0,0,0,0,0,0,0,0.871668552129929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416337434817403,0,0.871668552129929
"148",0,0,0,0,0,0,0,0,0,0,0.0358027543168,0,0,0,0,0.818975977208855,0,0,0,0,0,0,0.145221268474345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818975977208855
"149",0.0777147831495633,0.250701899816388,0,0,0,0.204804286887262,0,0.013062569530401,0.365044332021548,0.0139754851593205,0,0,0,0,0,0,0.0712655936874071,0,0,0.00343104974811081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365044332021548
"150",0.468555881941461,0.523123691257048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832042680149071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523123691257048
"151",0.283667031862277,0.0529090211769716,0.0108654100500198,0.0277259969731976,0,0.132421069802618,0.431750423207984,0.0220197137291081,0.0162368716919994,0,0,0,0,0,0,0,0.022404461505825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431750423207984
"152",0.0476016751838015,0,0,0,0,0.0893492455828057,0,0.00340215263107995,0.068584014269155,0,0.0265141975791187,0.0385299437849228,0,0,0,0.654495055512178,0.0707694264941428,0,0,0,0,0,0.000754288962794802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654495055512178
"153",0,0,0,0,0,0,0,0,0,0,0.563267394594259,0,0,0,0,0.291100908428946,0,0,0,0,0,0,0.130785603232194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418996384789945,0,0,0,0,0,0,0,0,0.010656129896702,0,0,0,0,0,0,0,0.563267394594259
"154",0.124643597600207,0.0459259647992171,0,0,0,0.0657142425088184,0,0.0176403704843949,0,0,0,0,0,0,0,0,0,0.173755954811174,0,0.00470327460554236,0,0,0,0,0,0,0,0,0,0.567616595190646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567616595190646
"155",0,0,0,0.00876506513212893,0,0,0.942616006738219,0,0,0.0486189281296517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942616006738219
"156",0.0233066322502588,0.151959784296906,0,0,0,0,0,0,0.0647516303485121,0,0,0,0.0196216308330286,0,0,0,0.0644505580365228,0.00421493806841535,0,0.072223990776979,0,0,0,0,0,0,0,0,0,0,0,0,0.463751982565939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092013284270036,0,0.0437055685534027,0,0,0,0.463751982565939
"157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283251458383017,0,0,0.109028605717146,0,0,0,0.00307205086185334,0,0,0,0,0,0,0,0.877180706571842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788612226532882,0,0.877180706571842
"158",0,0,0,0,0,0,0,0,0,0,0.00399327985147007,0,0,0,0,0.0737019460553422,0,0,0,0,0,0.855298680540498,0.06700609355269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855298680540498
"159",0,0,0.00453995593048327,0,0,0,0.108494037817921,0,0,0.861633729593701,0.0148048736034573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105274030544372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861633729593701
"160",0.453066697344932,0.133945934233635,0,0,0,0,0,0.0477436113362983,0.271549328208025,0,0,0,0,0,0,0,0,0.0936944288771095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453066697344932
"161",0,0,0,0,0,0,0,0,0,0,0.926767756808621,0,0,0,0,0.0353731340690263,0,0,0,0,0,0,0.0106621481333718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175717902367981,0,0,0,0,0,0,0,0,0.00962517075218327,0,0,0,0,0,0,0,0.926767756808621
"162",0,0,0,0,0,0,0.669925696635554,0,0,0.281660057689758,0.0287310034922843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019683242182403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669925696635554
"163",0,0.0089874571963469,0,0,0,0.163062934183111,0,0.0141210126678384,0,0,0,0,0,0,0,0,0.0409746770724004,0.241972579840357,0,0.00465117135043638,0,0,0,0,0,0,0,0,0,0.52623016768951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52623016768951
