"","prediction.score.NK","prediction.score.CD4_T","prediction.score.Alveolar_Type_2","prediction.score.CD8_T","prediction.score.Monocytes","prediction.score.Macrophage","prediction.score.Alveolar_Type_1","prediction.score.Endothelial","prediction.score.DC","prediction.score.Fibroblast","prediction.score.Mast","prediction.score.B_cells","prediction.score.Muscle_cells","prediction.score.Proliferating_NK_T","prediction.score.Ciliated","prediction.score.Plasma","prediction.score.Club.cell","prediction.score.Basal","prediction.score.Proliferating_Macrophage","prediction.score.max"
"793",0.0255758815010027,0.30237991195514,0,0.0716557758881794,0.118717059064893,0.239833903531047,0,0.166660115455396,0.0570745345461094,0.0181028180582331,0,0,0,0,0,0,0,0,0,0.30237991195514
"794",0,0,0.899170907184465,0,0,0,0.100829092815535,0,0,0,0,0,0,0,0,0,0,0,0,0.899170907184465
"795",0.0815210312848967,0.491273147881448,0,0.258125276896761,0.00936213413435129,0.0758521128367469,0,0.0557646532413965,0.0281016437243993,0,0,0,0,0,0,0,0,0,0,0.491273147881448
"796",0,0,0.386106644547863,0.00823860415728032,0,0,0.0263421142079585,0.578142276666141,0,0,0,0,0,0,0,0.00117036042075708,0,0,0,0.578142276666141
"797",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"798",0,0,0,0,0.0455022085429391,0.486151642767281,0,0.450058153119641,0,0.018287995570138,0,0,0,0,0,0,0,0,0,0.486151642767281
"799",0,0,0,0,0,0.73582892872802,0,0.26417107127198,0,0,0,0,0,0,0,0,0,0,0,0.73582892872802
"800",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"801",0,0,0,0,0.0122355690361869,0.748716310551893,0,0.239048120411919,0,0,0,0,0,0,0,0,0,0,0,0.748716310551893
"802",0,0.0453490064285666,0,0.00615425148576529,0,0,0,0.948496742085668,0,0,0,0,0,0,0,0,0,0,0,0.948496742085668
"803",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"804",0,0,0,0,0,0,0.553308447371774,0,0,0.133015279121827,0,0,0,0,0,0,0.184410884795284,0.129265388711115,0,0.553308447371774
"805",0,0,0,0,0,0.634742821369835,0,0.365257178630166,0,0,0,0,0,0,0,0,0,0,0,0.634742821369835
"806",0,0,0,0,0.0811412246715822,0.513017711548006,0.185454403002637,0.199831795188634,0,0.0205548655891415,0,0,0,0,0,0,0,0,0,0.513017711548006
"807",0,0,0,0,0.0729091447623661,0.755044105169584,0,0.0171434347996863,0,0,0.102263638458991,0,0,0,0,0,0,0,0.0526396768093723,0.755044105169584
"808",0.102523258791102,0,0,0.0402674681398701,0,0,0,0.850132179912645,0,0,0.00707709315638271,0,0,0,0,0,0,0,0,0.850132179912645
"809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"810",0.0582489448360204,0.382225646713792,0,0.0918083094345082,0,0.0520357081985019,0,0.38710997543033,0.019303233603402,0,0.00926818178344586,0,0,0,0,0,0,0,0,0.38710997543033
"811",0,0,0.989267667939314,0,0,0,0.00275368920189821,0,0,0,0,0,0,0,0,0.00797864285878757,0,0,0,0.989267667939314
"812",0,0,0,0,0.0905755727686059,0.902378609761714,0,0,0,0,0,0,0,0,0,0,0,0,0.00704581746967941,0.902378609761714
"813",0,0,0.926184789850216,0,0,0,0.0738152101497844,0,0,0,0,0,0,0,0,0,0,0,0,0.926184789850216
"814",0,0,0.459295771651291,0,0,0,0.401500654166613,0,0,0,0,0,0,0,0,0,0.118117494875083,0.0210860793070136,0,0.459295771651291
"815",0.0895499966761045,0.279015932960225,0,0.319901552203714,0.0595245888216372,0.135239682222871,0,0.0125831253896424,0.101759335930416,0.00242578579538918,0,0,0,0,0,0,0,0,0,0.319901552203714
"816",0,0,0,0.0170188489077706,0,0,0,0.368171516943998,0,0,0.593289760589019,0.0215198735592122,0,0,0,0,0,0,0,0.593289760589019
"817",0.00970897271678236,0,0,0,0.55933273318465,0.279216106894949,0,0.148807847029674,0,0,0.00293434017394447,0,0,0,0,0,0,0,0,0.55933273318465
"818",0,0,0.899779784550024,0,0,0,0.100220215449976,0,0,0,0,0,0,0,0,0,0,0,0,0.899779784550024
"819",0.0125056904876466,0,0,0.0100812132250383,0.136512835560297,0.46923212145318,0.032714237874874,0.225587219749551,0.0425319539591693,0.0375529371563484,0,0.0332817905338957,0,0,0,0,0,0,0,0.46923212145318
"820",0,0,0,0.0101788487694645,0,0.180549020451705,0.0862715122462592,0.275089437690248,0,0,0.439461437942595,0,0,0,0,0,0,0,0.00844974289972854,0.439461437942595
"821",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"822",0,0,0,0,0.027147355015012,0.566156330335281,0,0,0.0325857679866536,0,0.348626612433746,0,0,0,0,0,0,0,0.0254839342293071,0.566156330335281
"823",0,0,0,0,0.067842667263791,0.932157332736209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932157332736209
"824",0,0,0,0,0.0765349891593746,0.84681123086848,0,0,0,0,0.0270698533339955,0,0,0,0,0,0,0,0.0495839266381499,0.84681123086848
"825",0,0,0,0,0,0.155529539537556,0,0.53201566169148,0,0,0.300464351887618,0,0,0,0,0,0,0,0.0119904468833458,0.53201566169148
"826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"827",0,0,0,0,0.0313266962578641,0.804027643992747,0,0.0627186117480007,0,0,0.0144275636257973,0,0,0,0,0,0,0,0.0874994843755907,0.804027643992747
"828",0,0,0,0,0.0409987532466995,0.8359945689828,0,0,0,0,0.0424536705192196,0,0,0,0,0,0,0,0.0805530072512816,0.8359945689828
"829",0,0,0,0,0.0324221206636706,0.810668351774723,0,0.0170786500141941,0,0,0.0380123626441953,0,0,0,0,0,0,0,0.101818514903217,0.810668351774723
"830",0.0352336523853248,0.0524886724528457,0,0.0398788259170873,0.617111217812075,0.0960086383280666,0,0.137360896903924,0.0219180962006766,0,0,0,0,0,0,0,0,0,0,0.617111217812075
"831",0,0,0,0,0,0.97504817718676,0,0.0249518228132396,0,0,0,0,0,0,0,0,0,0,0,0.97504817718676
"832",0,0,0,0,0.0479684759963584,0.764681774007708,0,0,0,0,0.123872365167446,0,0,0,0,0,0,0,0.0634773848284872,0.764681774007708
"833",0,0,0.869599380166849,0,0,0,0.130400619833151,0,0,0,0,0,0,0,0,0,0,0,0,0.869599380166849
"834",0.0111210795427614,0.419086403089778,0,0.178732627549708,0.0086361542206267,0.0993001106700839,0,0.00459844126288988,0.0611119481567245,0,0,0.19090474372459,0,0,0,0.0265084917828376,0,0,0,0.419086403089778
"835",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"836",0,0,0,0.0144215205183981,0,0,0,0.337886859794967,0,0,0.647691619686635,0,0,0,0,0,0,0,0,0.647691619686635
"837",0.255617290649417,0.114470600200738,0,0.191831124707855,0.0572452970574063,0.00826358673187082,0,0.363640751895149,0,0,0.00893134875756438,0,0,0,0,0,0,0,0,0.363640751895149
"838",0,0,0,0,0,0.0294054663418341,0,0,0.00908927156582972,0.961505262092336,0,0,0,0,0,0,0,0,0,0.961505262092336
"839",0,0,0.0936940863412575,0,0,0,0.485911371102953,0,0,0,0,0,0,0,0,0,0.335176376980688,0.0852181655751016,0,0.485911371102953
"840",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"841",0,0,0.802476245826843,0.00421267659653097,0.00701338637658021,0.0264401797946352,0.0905157546049583,0,0.0138394280287805,0,0,0,0,0,0,0.0323513282650475,0.023151000506625,0,0,0.802476245826843
"842",0,0,0,0,0.0852729702078134,0.914727029792187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914727029792187
"843",0,0,0.506259538873709,0,0.0315411685255024,0.294954434461667,0.102081928298724,0.0337985576483549,0,0,0,0,0,0,0,0.0313643721920429,0,0,0,0.506259538873709
"844",0,0,0,0,0,0.662192969593814,0,0.337807030406186,0,0,0,0,0,0,0,0,0,0,0,0.662192969593814
"845",0,0,0.430128428461303,0.00411783256714652,0.0245940831346653,0.226430622559041,0.152225695124336,0.0720036277781067,0.0149493787088104,0.0170978959092705,0,0,0,0,0,0.0355845422847351,0.0228678934725847,0,0,0.430128428461303
"846",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"847",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"848",0,0,0,0,0.0041307599122223,0.376940363090303,0,0.0142673583408612,0.00515803627827785,0,0.570481486879054,0,0,0,0,0,0,0,0.0290219954992823,0.570481486879054
"849",0.0126887526241521,0.0686495980196297,0,0.054747037670259,0.0779768288019198,0.541968746148435,0,0.00364473791496295,0.177350489766992,0.0307778197979785,0,0.0321959892556704,0,0,0,0,0,0,0,0.541968746148435
"850",0,0,0,0,0,0.908800280135192,0,0.0911997198648079,0,0,0,0,0,0,0,0,0,0,0,0.908800280135192
"851",0.0213503437073307,0.524044041507499,0,0.38385546998578,0,0.0516337326603707,0,0,0.0191164121390195,0,0,0,0,0,0,0,0,0,0,0.524044041507499
"852",0.0299602787538738,0,0,0,0,0,0,0.970039721246126,0,0,0,0,0,0,0,0,0,0,0,0.970039721246126
"853",0,0,0,0,0,0.535219818079577,0.0666759627858593,0.36724765769177,0.00445507167504206,0.0264014897677519,0,0,0,0,0,0,0,0,0,0.535219818079577
"854",0.00072486347058365,0,0,0.00326209674790559,0,0,0.514075526500274,0.017619444387827,0,0,0,0,0,0,0,0,0.258924502605404,0.205393566288006,0,0.514075526500274
"855",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"856",0.0247394325088597,0.131429892990138,0,0.049111605695849,0.0607038138940196,0.361139872078116,0,0.00389362985317864,0.0845323274164214,0.0355617523398069,0,0.0274391822324755,0.221448490991136,0,0,0,0,0,0,0.361139872078116
"857",0.091468613339862,0.327559829171755,0,0.479808366926389,0.0110680685644368,0.0657477917960589,0,0,0.0243473302014979,0,0,0,0,0,0,0,0,0,0,0.479808366926389
"858",0,0,0,0,0,0,0.334576143593546,0,0,0,0,0,0,0,0,0,0.36217613445729,0.303247721949164,0,0.36217613445729
"859",0,0,0,0,0,0,0,0.0107087047803428,0.00658662250638638,0.982704672713271,0,0,0,0,0,0,0,0,0,0.982704672713271
"860",0,0,0,0,0.0728210572551008,0.619060361094636,0,0.00386398475216042,0.0533384898564907,0.250916107041611,0,0,0,0,0,0,0,0,0,0.619060361094636
"861",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"862",0,0,0.910932188116332,0,0,0,0.0833985632036103,0,0,0,0.00566924868005827,0,0,0,0,0,0,0,0,0.910932188116332
"863",0,0,0,0,0.0956147416206567,0.904385258379343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904385258379343
"864",0,0,0.00406669515616097,0,0,0,0.0287006314912139,0,0,0,0,0,0,0,0.960908604512647,0,0.00632406883997829,0,0,0.960908604512647
"865",0,0,0,0,0,0.847177119288759,0,0.15282288071124,0,0,0,0,0,0,0,0,0,0,0,0.847177119288759
"866",0.0263179978816258,0,0,0,0.508656002232235,0.0787704323373897,0,0.352432215956124,0.0314039417631397,0,0.00241940982948647,0,0,0,0,0,0,0,0,0.508656002232235
"867",0.065479369874933,0.190767144817761,0,0.0517900626893069,0,0,0,0.611196455882437,0,0.0807669667355626,0,0,0,0,0,0,0,0,0,0.611196455882437
"868",0,0.0314505264738862,0,0.00434276781012792,0,0,0.182508137665028,0.781698568050958,0,0,0,0,0,0,0,0,0,0,0,0.781698568050958
"869",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"870",0,0,0,0,0.150485253106467,0.589779361119767,0,0.130448576971708,0.0852623001141257,0.0331237154979052,0,0,0,0,0,0,0,0,0.0109007931900277,0.589779361119767
"871",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"872",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"873",0,0,0,0,0.0259445517820596,0.97405544821794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97405544821794
"874",0,0,0.292111455758458,0,0,0,0.50842542965068,0,0,0,0,0,0,0,0,0,0.170935428093298,0.0285276864975643,0,0.50842542965068
"875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"876",0,0,0,0,0,0,0,0.218589918384319,0,0.781410081615681,0,0,0,0,0,0,0,0,0,0.781410081615681
"877",0,0,0,0.0116072259237253,0,0,0,0.440495554246306,0,0,0.547897219829969,0,0,0,0,0,0,0,0,0.547897219829969
"878",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"879",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"880",0,0,0.975902800048563,0,0,0,0.0150227257226258,0,0,0,0,0,0,0,0,0.00907447422881077,0,0,0,0.975902800048563
"881",0,0,0,0,0.0422676575751065,0.957732342424893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957732342424893
"882",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"883",0,0,0.110616611139688,0,0,0,0.669971682635284,0,0,0,0.00362253609355349,0,0,0,0,0,0.168952987668657,0.0468361824628169,0,0.669971682635284
"884",0,0,0,0,0,0,0.0917476611925375,0.109792200648358,0,0,0,0,0,0,0.710539893251947,0,0.0179662449942833,0.0699539999128744,0,0.710539893251947
"885",0,0,0.982827241036897,0,0,0,0.0171727589631032,0,0,0,0,0,0,0,0,0,0,0,0,0.982827241036897
"886",0.000436990088278945,0,0,0,0,0.0390313078414087,0.0931123376227997,0.00959411441360626,0.0223511808382178,0.280038771103608,0,0,0,0,0.485561771601032,0,0.0383902880721623,0.0314832384188859,0,0.485561771601032
"887",0,0,0.0214392495408268,0,0.100573834657632,0.862866399795868,0.0151205160056735,0,0,0,0,0,0,0,0,0,0,0,0,0.862866399795868
"888",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"889",0,0,0.955512009206022,0,0,0,0.0429020652045848,0.00158592558939355,0,0,0,0,0,0,0,0,0,0,0,0.955512009206022
"890",0,0,0,0,0.0256265899930604,0.891877902929877,0,0,0,0,0,0,0,0,0.0824955070770624,0,0,0,0,0.891877902929877
"891",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"892",0.000985153751677628,0,0.757475664933472,0.00719262204737677,0,0,0.135905344590101,0,0,0,0.00314400046680496,0,0,0,0,0.0187351523681959,0.076562061842372,0,0,0.757475664933472
"893",0,0,0,0,0.0212501332882383,0.978749866711762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978749866711762
"894",0,0,0,0,0.0183295669415137,0.667538871524603,0,0,0,0,0,0,0,0,0.314131561533883,0,0,0,0,0.667538871524603
"895",0.00102943726788374,0,0.736740823071274,0.00494481691627638,0,0,0.14419820239167,0,0,0,0.00373731149892763,0,0,0,0,0.00774794203330214,0.101601466820666,0,0,0.736740823071274
"896",0.0702886756424199,0.539952748760872,0,0.377516729180231,0,0,0.0122418464164772,0,0,0,0,0,0,0,0,0,0,0,0,0.539952748760872
"897",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"898",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"899",0,0,0,0,0.100205724318094,0.885794982839715,0.01399929284219,0,0,0,0,0,0,0,0,0,0,0,0,0.885794982839715
"900",0,0,0,0,0.0562265835330109,0.943773416466989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943773416466989
"901",0,0,0,0,0,0.0891915235991763,0,0.876982598156291,0.00674387555359241,0.0270820026909405,0,0,0,0,0,0,0,0,0,0.876982598156291
"902",0.0217549888550978,0,0,0.00646242629593791,0.226702851838923,0.150329666737449,0,0.489494237817147,0.0782053787243867,0.0270504497310581,0,0,0,0,0,0,0,0,0,0.489494237817147
"903",0,0,0,0,0,0.846815637822639,0,0.128266021187789,0,0,0,0,0,0,0.0249183409895715,0,0,0,0,0.846815637822639
"904",0,0,0,0,0,0,0,0,0,0.163415827393545,0,0,0.836584172606455,0,0,0,0,0,0,0.836584172606455
"905",0,0,0,0,0.088944347843284,0.816199438509777,0.0948562136469389,0,0,0,0,0,0,0,0,0,0,0,0,0.816199438509777
"906",0,0,0,0,0.0659652622986131,0.698182502461433,0,0.235852235239953,0,0,0,0,0,0,0,0,0,0,0,0.698182502461433
"907",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"908",0,0,0,0,0.0613937265980984,0.756291675797599,0.0875259440399858,0,0,0,0.047241208347157,0,0,0,0,0,0,0,0.0475474452171595,0.756291675797599
"909",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"910",0,0,0,0,0.266951767434116,0.0063937881744633,0,0.633355170460193,0.0088646575811466,0.0844346163500803,0,0,0,0,0,0,0,0,0,0.633355170460193
"911",0,0,0,0,0.0457454710796416,0.687077445146822,0.224866410697222,0.0423106730763142,0,0,0,0,0,0,0,0,0,0,0,0.687077445146822
"912",0,0,0,0,0.0808202043730674,0.843888950859532,0,0.0752908447674002,0,0,0,0,0,0,0,0,0,0,0,0.843888950859532
"913",0,0,0,0,0.0166185769243576,0.519058842531479,0,0,0.00373931827665786,0,0.418304479536192,0,0,0,0,0,0,0,0.0422787827313139,0.519058842531479
"914",0,0,0,0,0.12404432647536,0,0,0.87595567352464,0,0,0,0,0,0,0,0,0,0,0,0.87595567352464
"915",0,0,0.946545565663956,0,0,0.0160912769503576,0.0207112413759177,0,0,0,0,0,0,0,0,0.0166519160097692,0,0,0,0.946545565663956
"916",0,0,0,0,0,0.826968451113366,0,0.173031548886633,0,0,0,0,0,0,0,0,0,0,0,0.826968451113366
"917",0,0,0.981991656500962,0,0,0,0,0,0,0,0,0,0,0,0,0.0180083434990382,0,0,0,0.981991656500962
"918",0,0,0.8900943504557,0,0,0,0.1099056495443,0,0,0,0,0,0,0,0,0,0,0,0,0.8900943504557
"919",0,0,0,0.0112501031961615,0,0.0261054268957803,0,0.193954588422084,0,0,0.768689881485974,0,0,0,0,0,0,0,0,0.768689881485974
"920",0,0,0.995086708151488,0,0,0,0.00288601761429174,0.00202727423422026,0,0,0,0,0,0,0,0,0,0,0,0.995086708151488
"921",0,0,0.0305757379033791,0,0.0834080248325656,0.851256774323225,0,0.026476876837756,0,0,0,0,0,0,0,0,0,0,0.00828258610307446,0.851256774323225
"922",0,0,0,0,0.0791494091566503,0.894487389115363,0,0,0,0.0263632017279865,0,0,0,0,0,0,0,0,0,0.894487389115363
"923",0,0,0.197867534424424,0,0,0,0.667911087857751,0.0152285698380337,0,0,0,0,0,0,0,0,0.0863025303504823,0.0326902775293093,0,0.667911087857751
"924",0,0,0,0,0.0263168183269994,0.973683181673001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973683181673001
"925",0,0,0,0,0,0.865882117441561,0,0.134117882558439,0,0,0,0,0,0,0,0,0,0,0,0.865882117441561
"926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"927",0,0,0,0,0,0,0,0.00424622267528571,0,0,0,0,0,0,0.995753777324714,0,0,0,0,0.995753777324714
"928",0,0,0,0,0,0.00259490375768601,0,0,0,0,0,0,0,0,0.997405096242314,0,0,0,0,0.997405096242314
"929",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"930",0,0,0,0,0.0650811284725396,0.347226875940488,0.469420854148104,0.0183326962878671,0,0.0233923498453595,0,0,0,0,0,0,0.0225570840537899,0.0539890112518516,0,0.469420854148104
"931",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"932",0.249096929391571,0.155603436530677,0,0.224549618824159,0,0,0,0.358825773153018,0,0,0.0119242421005744,0,0,0,0,0,0,0,0,0.358825773153018
"933",0.0613124414352128,0.51461998052608,0,0.261778045932492,0,0,0.109135736649782,0.0255426853938868,0,0,0,0,0,0,0,0,0.0276111100625461,0,0,0.51461998052608
"934",0,0,0,0,0.00790890878724434,0.717829243110803,0,0.274261848101953,0,0,0,0,0,0,0,0,0,0,0,0.717829243110803
"935",0,0,0,0,0.215897945375007,0.735197446318202,0,0.0288291531804666,0,0.0200754551263242,0,0,0,0,0,0,0,0,0,0.735197446318202
"936",0,0,0,0,0,0.900727036779275,0,0,0,0,0,0,0,0,0,0,0,0,0.0992729632207254,0.900727036779275
"937",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"938",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"939",0,0,0,0,0.0439722173278836,0.738850913973808,0,0.0805833045499189,0,0.0260795487365689,0.0434677998588843,0,0,0,0,0,0,0,0.0670462155529364,0.738850913973808
"940",0.0104527635874833,0,0,0,0.532068578472785,0.015007538438348,0,0.427985463106901,0.0113753120428715,0,0.00311034435161086,0,0,0,0,0,0,0,0,0.532068578472785
"941",0,0,0,0,0,0.713294530094814,0,0.286705469905186,0,0,0,0,0,0,0,0,0,0,0,0.713294530094814
"942",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"943",0,0,0,0,0.0311651470650517,0.153974303685259,0,0.795042038203041,0,0.0198185110466479,0,0,0,0,0,0,0,0,0,0.795042038203041
"944",0,0,0,0,0,0,0.599681888399855,0.0826956437105113,0,0,0,0,0,0,0,0,0.11868899070298,0.198933477186654,0,0.599681888399855
"945",0,0,0,0,0.0321339842811357,0.719966834895383,0,0,0.00351731748699948,0,0.188772965502863,0,0,0,0,0,0,0,0.0556088978336182,0.719966834895383
"946",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"947",0,0,0,0,0.0799715537407915,0.691072536488618,0.22895590977059,0,0,0,0,0,0,0,0,0,0,0,0,0.691072536488618
"948",0,0,0,0,0,0,0,0.999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.999999999999999
"949",0,0,0.996704659527216,0.00329534047278436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996704659527216
"950",0,0,0,0,0.0672655503863024,0.932734449613697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932734449613697
"951",0,0,0,0,0,0.938436288512114,0,0,0,0,0,0,0,0,0,0,0,0,0.0615637114878863,0.938436288512114
"952",0.0265681917844126,0.00592911587452267,0,0.00982562194823287,0.107985139768467,0.628190388500729,0,0,0.187294825011515,0.0342067171121216,0,0,0,0,0,0,0,0,0,0.628190388500729
"953",0,0,0,0,0.026748811909893,0.973251188090107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973251188090107
"954",0,0,0.948697597137369,0.0043783353511954,0,0,0.0387721182161953,0.00118319495788656,0,0,0,0,0,0,0,0.00696875433735403,0,0,0,0.948697597137369
"955",0.00861822667442662,0,0,0,0.0796482573365642,0.00545210858597858,0,0.0475240126081213,0,0.858757394794909,0,0,0,0,0,0,0,0,0,0.858757394794909
"956",0,0,0.753163131868869,0.00378085877836204,0.0864840174030406,0.00414932939357866,0.0662023585313768,0.0125152003170731,0,0,0,0,0,0,0,0.0544768747505412,0.0192282289571583,0,0,0.753163131868869
"957",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"958",0,0,0,0,0.0287571301724077,0.54900929286732,0,0.336085481154715,0,0.0861480958055574,0,0,0,0,0,0,0,0,0,0.54900929286732
"959",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"961",0,0,0,0,0,0.78237041273163,0,0.117129935113293,0,0,0,0,0,0,0,0,0,0,0.100499652155077,0.78237041273163
"962",0,0,0.830960757575947,0.0043702332164202,0,0,0.109932680944345,0,0,0,0,0,0,0,0,0.026354017865277,0.0283823103980107,0,0,0.830960757575947
"963",0,0,0,0,0.080640605605078,0.593283945159395,0,0.291275721584049,0,0.0232015279909203,0,0,0,0,0,0,0,0,0.0115981996605584,0.593283945159395
"964",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"965",0,0,0.0214504769110665,0,0,0,0.0208941124782112,0.957655410610722,0,0,0,0,0,0,0,0,0,0,0,0.957655410610722
"966",0,0,0.807902771941936,0.00369212127052735,0.0325287068717123,0,0.0784099440553898,0.00614018229550202,0,0,0,0,0,0,0,0.0509705596160643,0.0203557139488683,0,0,0.807902771941936
"967",0.00876391312508167,0,0,0,0.518029510929037,0.0310427699457866,0,0.429703496134306,0.0086862563632935,0,0.00377405350249499,0,0,0,0,0,0,0,0,0.518029510929037
"968",0,0,0,0,0.0238183557966089,0.976181644203391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976181644203391
"969",0,0,0,0,0.0472867202628645,0.364056604318735,0.559366197476074,0.00214080958661957,0,0,0,0,0,0,0,0,0,0.0271496683557072,0,0.559366197476074
"970",0,0,0,0,0,0.734848532117464,0,0.265151467882536,0,0,0,0,0,0,0,0,0,0,0,0.734848532117464
"971",0,0,0,0,0,0.0283110776129602,0.306102606595196,0.116023094906557,0.0105120981175704,0.00857312414836871,0,0,0,0,0.373710867079893,0,0.0375731146478703,0.119194016891585,0,0.373710867079893
"972",0,0,0.204461362262302,0,0.0832127896101854,0.630280600091276,0.0147738302071289,0.037068083623051,0.00773080545671758,0,0,0,0,0,0,0.0224725287493393,0,0,0,0.630280600091276
"973",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"974",0,0,0,0,0.020209851359359,0.47113848987414,0,0,0.361954684857181,0.0024852499088657,0.13441273103552,0,0,0,0,0,0,0,0.00979899296493377,0.47113848987414
"975",0,0,0.837186927217053,0,0,0,0.162813072782947,0,0,0,0,0,0,0,0,0,0,0,0,0.837186927217053
"976",0,0,0,0,0,0,0.7569917183864,0,0,0,0,0,0,0,0,0,0.095060056112879,0.147948225500722,0,0.7569917183864
"977",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"978",0,0,0,0,0.10950554715057,0.89049445284943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89049445284943
"979",0,0,0.854207060704547,0.00527250936330894,0,0,0.116686692036554,0.00180104150930774,0,0,0,0,0,0,0,0.000694455395498799,0.0213382409907832,0,0,0.854207060704547
"980",0,0,0,0,0,0.848862180055783,0,0.151137819944216,0,0,0,0,0,0,0,0,0,0,0,0.848862180055783
"981",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"982",0,0,0,0,0,0.911522039779115,0,0.0884779602208848,0,0,0,0,0,0,0,0,0,0,0,0.911522039779115
"983",0.0109632844055714,0.602301077164558,0,0.247593594113314,0,0,0.0106319630502116,0.0378630850569518,0,0,0.00836950605146874,0.0658151948250095,0,0,0,0.0164622953329155,0,0,0,0.602301077164558
"984",0,0,0,0,0,0.860021769692577,0,0.139978230307423,0,0,0,0,0,0,0,0,0,0,0,0.860021769692577
"985",0,0,0,0,0,0.90439613433424,0,0.0956038656657604,0,0,0,0,0,0,0,0,0,0,0,0.90439613433424
"986",0,0,0,0,0.107087980402646,0.868372627569513,0,0,0,0.0163746919022051,0,0,0,0,0,0,0,0,0.00816470012563681,0.868372627569513
"987",0,0,0,0.01762629330526,0,0,0,0.457590024310842,0,0,0.524783682383898,0,0,0,0,0,0,0,0,0.524783682383898
"988",0,0,0,0,0.114707065697792,0.861630232018533,0,0.00339724801883455,0,0.013381355909271,0,0,0,0,0,0,0,0,0.00688409835556941,0.861630232018533
"989",0.0936040958776798,0.213743816371301,0,0.273821449056532,0.139212219599653,0.158563640818965,0,0.036482200322389,0.077368981786009,0.00720359616747051,0,0,0,0,0,0,0,0,0,0.273821449056532
