"","cell_ID","L4_5 IT CTX","L2_3 IT CTX","L5 NP CTX","Sst Chodl","Car3","L6 CT CTX","Sst","L5_6 IT CTX","L6 IT CTX","Pvalb","Lamp5","DG","L2_3 IT RSPv","L6b_CT ENT","L4 RSP-ACA","Vip","L5 PT CTX","L5 IT CTX","Oligo","L2_3 IT RSP","CA1-ProS","Micro-PVM","Sncg","L2 IT ENTl","SUB-ProS","L2_3 IT APr","NP PPP","L2_3 IT PPP","L3 IT ENTm","L6b CTX","Astro","NP SUB","CA1","L3 IT ENTl","L2_3 IT ENTl","CT SUB","L2_3 IT HATA","Lamp5 Lhx6","Endo","L6 IT ENTl","L5 IT TPE-ENT","Meis2 HPF","L2 IT PAR","L5 NP CT CTX ","L5 PPP","Pax6","Ndnf HPF","L2 IT ENTm","CA3","L2_3 IT ProS","CA2-IG-FC","SUB","SMC-Peri","CR"
"84","83",0,0,0,0,0,0.0292920363991688,0.169217254186717,0.0045047193776041,0,0.354144902814883,0,0,0,0,-2.01188238287898e-19,0,0,0,0,0.241007258924288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198134746578125,0,0,0,0,0,0,0,0,0,0,0,0,0.00369908171921463
"85","84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023938437621635,0,0,0.612777901061522,0,0.163943856938564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707531241526877,0,0,0,0,0,0,0,0.192264491963011,0,0,0,0,0
"86","85",0,0,0,1.15677223367997e-20,0,0,0.552360491738707,0.307318530177678,0,0,0,0,0,0,0.00770182569604878,0,0,0,0,0.132619152387566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43032239738344e-19,0,0,0,0,0,0,0,0,0,0,0,0,5.51258934127274e-20
"87","86",0,0,0.307318108391018,0,0,0,0,0.121087413932336,0,0,0,0,0.0353403701921019,0,-2.42414500753731e-21,0,0,0.171024649809434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49004194843683e-20,0,0,0,0.130763377056947,0,0,0,0.230307176581308,0,0,0.00415890403685442,0,0
"88","87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295863712102741,0.240590016200171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499179318374424,0,0,0,0,0,0,0,0,0,0,0.170922676093272,0,0,0,0,0,0.0835579043376612,0,0,0,0,0,0,0.00279144787344532
"89","88",0,0,0.10121051637972,0,0,0,0,0.506458536605324,0,0,0,0,0,0,7.69279849526257e-06,0,0,0.346379799520074,0,0.000494890531949612,0,0,0,0,0,0,0,0,0,0.045448564164437,0,0,0,0,0,0,0,0,0,0,7.47466566141946e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","89",0,0,0,0,0,0.000442708570653329,0,0.00198503104514081,0,0.547356636658727,0,0,0,0,0,0,0,0,0,0.336699155857555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113516467867923,0,0,0,0,0,0,0,0,0,0,0,0,1.48124039878764e-19
"91","90",0,0,0,0,0,0.124364707768226,0,0,0,0,0,0.0358784522705602,0,0,0.00692410878385214,0,0,0,0,0.164868763030307,0,0,0,0,0,0,0,0,0.0712836390462548,0,0,0,0.120891886644885,0,0,0,0,0,0,0,0.475788442455914,0,0,0,0,0,0,0,-7.49520103290708e-20,0,0,0,0,0
"92","91",0,0,0,0,0,0,0.430216989528672,0,0,0,0,0,0,0,0.0203986912888398,0,0,0,0,0.537644986613402,0,0,0,0,0,0,0,0,0,0.00985723220688336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188210036220244
"93","92",0,0,0,0.123635590472717,0,0,0.0623888777030774,0,0,0,0,0,0,0,0.00227061607831793,0.275837426598559,0,0,0,0.0965754205463256,0,0,0,0,0,0,0,0,0,0.00158552734477856,0,0,0,0,0,0,0,0,0,0,0.365468939619756,0,0,0,0,0,0.0701306460836648,0,0,0,0,0,0,0.0021069555528035
"94","93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206565218756393,0.34048424587608,0,0,0,0.00462195170809587,0,0,-3.81610196865554e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651101341049634,0,0,0,0,0,-1.12104338264439e-18,0,0,0,0,0,0,0.00172680917862595
"95","94",0,0,0,0,0,0,0,0.0686492445715016,0,0.217617746524745,0,0,0,0,0.018512266801251,0,0,0,0,0.471335872726325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223884869376177,0,0,0,0,0,0,0,0,0,0,0,0,4.66307095135216e-21
"96","95",0.123543254433548,0,0,0,0,0,0,0,0,0,0.230958167181202,0,0,0,0.0156192085345343,0,0,0.0900586031692174,0,0.273685368081139,0,0,4.67714384721022e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119430078583154,0,0,0,0,0,0.146699433208208,0,0,0,0,0,0,1.20966515066166e-06
"97","96",0,0,0,0.0206326540727296,0,0.0853213181377133,0.161111994125587,0,0,0,0,0,0,0,-4.02549937489655e-19,0.396382019801738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382929673984784,0,0,0,0,0,0,0,0,0,0,0.295043899871592,0,0,0,0,0,0,0,0,0,0,0,0,0.00321514659216217
"98","97",0,0,0,0,0,0,0,0,0,0.602832069931703,0,0,0,0,0.189530003523212,0,0,0,0,0,0,0,0.0904559160520078,0,0,0,0,0,0,0.0695636111733903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497439640829475,0,0,0,0,0,0,0.042644002911392
"99","98",0.511257090027561,-1.71861730558394e-18,0,0,0,0,0,0.366313037975676,0,0,0,0,0,0,-2.12005457671419e-21,0,0,0,0,0.110722087718695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117077842780682,0,0
"100","99",0.060719719909011,0,0,0,0,0,0,0.805559745816041,0,0.0742478431161638,0,0,0,0,0.013574861747064,0,0,0,0,0.0387814531122877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711637629943295,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","100",0.232629085456768,0,0,0,0,0,0,0.140005253937746,0,0.0925599267115697,0,0,0,0,0.00026169682122482,0,0,0,0,0.476944014623157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576000224495343,0,0,0,0,0
"102","101",0,0,0,0,0,0,5.93629591442591e-19,0,0,8.50898032247202e-21,0,0,0,0,0.00538920787952089,0.360673660286385,0,0,0,0,0,0,-2.48115579252178e-18,0,0,0,0,0,0,0.0447838732878785,0,0,0,0,0,0,0,0,0,0,0.584292914195264,0,0,0,0,0,1.2914602677778e-19,0,0,0,0,0,0,0.00486034435095193
"103","102",0,0,0,0,0,0,0,0,0,0.350954900627289,0,0,0,0,0.0979756381088515,0.521168456690411,0,0,0,0,0,0,0.000220204568734531,0,0,0,0,0,0,-2.61327876700253e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296808000047134
"104","103",0,0,0,0,0,0,0.207078849338184,0,0,0,0,0,0,0,0.0491208222730007,0,0,0,0,0.288742472952309,0,0,0,0,0,0,0,0,0,0.0509209637780904,0,0,0,0,0,0,0,0,0,0,0.386609651437277,0,0,0,0,1.38575448020373e-19,0.017527240221139,0,0,0,0,0,0,-2.31289031812789e-21
"105","104",0,0,0,0,0,0.214327422126409,0,0.601365162522175,0.00680023943985486,0,0,0,0,0,0,0,0,0,0,0.156567342378775,0,0,0,0,0,0,5.80387235027334e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209392531455514,0,0,0,0,0,0,0,0,0,0,-4.23351277731011e-20,0,0
"106","105",0,0,0,0,0,0,0,0.765942445151569,0,0,0,0,0,0,4.24201606964113e-18,0,0.234057554848431,0,0,-8.52274408836583e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","106",0,-5.29705885905483e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83975455095716e-19,0,0,0.542102360943854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45483475822142,0,0,0,0,0,0,0,0,0,0,0,0,0.00306288083472547
"108","107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02287164170831e-19,0.401029168218747,0,0,0,0.00581192840738628,0,0,0.191938544098727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40122035927514,0,0,0,0,0,0,0,0,0,0,0,0,3.80511979876109e-19
"109","108",0,0,0,0,0,0,0.176357632211778,0,0,0.185287385114619,0,0,0,0,0.0039266344247614,0.312333106878482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513054438660429,0,0,0,0,0,0,0,0,0,0,0.265108816259282,0,0,0,0,0,0,0,0,0,0,0,0,0.00568098124503474
"110","109",0,0,0,0,0.178741546270875,0,0,0,0,0,0,0,0,0,0.0192435240305883,0,0,0,0,0.283181680063004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466362571746019,0,0,0,0,0,0.0421655498077957,0,0,0,0,0,0,0.0103051280817184
"111","110",0,0,0,0.0204937812752474,0,0,0.370595385904203,0,0,0.0262140334700544,0,0,0,0,-2.78573010573364e-19,0,0,0,0,0.273171220811013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117678566270451,0,0,0,0,0,0,0,0.191847012269031,0,0,0,0,6.98218840836101e-20
"112","111",0,0,0,0.113968752486931,0,0,0.206870814679713,0,0,-3.21060234229364e-18,0,0,0,0,0.000402003568402277,0.344720857070968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306982309501617,0,0,0,0,0,0,0,0,0,0,0,0,0.0270552626923687
"113","112",0,0,0,0,0,0,0.231644981271698,0,0,0,0.0689523421863849,0,0,0,-1.20029690605194e-18,0,0,0,0,0.290773517487551,0,0,0,0,0,0,0,0,0,0,0,0,0.109582210033207,0,0,0,0,0,0,0,0.137103339670198,0,0,0,0,0,0.161943609350959,0,0,0,0,0,0,9.37369502801218e-19
"114","113",0,0,0,0.00487011128864353,0,0,0.537680425198773,0,0,0,0,0,0,0,0.00143945414988591,0,0,0,0,0.241501890844146,0,0,0,0,0,0,0,0,0,0.205793662153958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871445636459329
"115","114",0,0,0,0,0,0,0,0.0776822075181899,-1.02798697994463e-17,0,0,0.0316289948990773,0,0,3.70393770428792e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290202064474301,0,0,0,0,0,0,0,0,0,0,0.559846329210045,0,0,0,0,0,0,0,0.040509180111874,0,0,0,0,0.000131223786513473
"116","115",0,0,0,0,0,0,0,0,0,0,0,0.0418262193789039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947760648520625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104131321004715
"117","116",0,0,0,0.0401800232824162,0,0,0,0,0,0,0,0,0,0,0.0433114999378201,0,0,0,0,0.0523065856884395,0,0,0.0898542453528115,0,0,0,0,0,0,0.000396067648685328,0,0,0,0,0,0,0,0,0,0,0.676837439848922,0,0,0,0,0,0.0967949084462563,0,0,0,0,0,0,0.00031922979464865
"118","117",0,0.206811193032812,0,0,0,0,0.165556629020282,0,0,0,0,0,0,0,0.0571917638849271,0,0,0,0,0.121928950208725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448511463853254,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57958125666341e-21,0,0,0,0,0.247303706848738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611979914289701,0,0,0,0,0,0,0,0.138470120548629,0,0,0,0,0.00224625831293198
"120","119",0,0,0,0,0,0.086809805690399,0,0,0,0.378947859904199,0,0,0,0,0.0714020774112444,0.409801401139517,0,0,0,0,0,0,-3.27583590890028e-19,0,0,0,0,0,0,0.00895132323384666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440875326207944
"121","120",0,0.249229027909248,0,0,0,0,0,0,0,0,0.139721556161784,0,0,0,8.22432249317905e-06,0,0,0,0,0.574544493674377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364648953495866,0,0,0,0,0,0,0,0,0,0,0,0,3.18025825103205e-05
"122","121",0.170427020000769,0.380316253432206,0,0,0,0.0333321824370033,0,0.117368950136898,0,0,0,0,0,0,0,0,0,0.00255178490472895,0,0.296003809088394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","122",0,0.00134285286313233,0,0,0,0.0578888747970459,0,0.134071167098727,0,0,0,0,0,0,-1.43093640683162e-19,0,0.495485416359699,0.00287410284232277,0,0.308337586039073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.87147654132882e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","123",0,0,0,0.0595248856734132,0,0,0,0,0,0,0.31887940085807,0,0,0,-5.73169940469288e-19,0.369342746997164,0,0,0,0.00529580495574228,0,0,0.137964654255955,0,0,0,0,0,0,0.108992507259655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2294966427004e-19
"125","124",0,0,0,0,0,0,0,0.291342746656243,0,0,0,0,0,0,-2.65760877778415e-19,0,0.264701626815719,0,0,0.331745905501571,0.00289224896404607,0,0,0,0,0,0,0,0,0,0,0,0.105601217054796,0,0,0,0,0,0,0,0.00148469595178501,0,0,0,0,0,0,0,0,0,0,0.00223155905583974,0,0
"126","125",0,0,0,0,0,0,0.336967021678179,0,0,0,0,0,0,0,0.0367274728342578,0,0,0,0,0.291590972610047,0,0,0,0,0,0,0,0,0,-1.33673104659177e-20,0,0,0,0,0,0,0,0,0,0,0.334655408989694,0,0,0,0,0,0,0,0,0,0,0,0,5.9123887822149e-05
"127","126",0,0,0,0.0780547289818483,0,0,0.303271537238612,0,0,-6.08213460893608e-19,0,0,0,0,0.00178413615998295,0.211149729246909,0,0,0,0,4.3285908281572e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271859614227236,0,0.300834481974349,0,0,0,0,0,0,0,0,0,0,0,0,0.0777150963847463
"128","127",0.156791453895408,-1.04623455733431e-17,0,0,0,0,0,0.843208546104592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","128",0,0,0,0.0277861386063141,0,0,0.171813827550012,0,0,0,0,0,0,0,0.000773833788163328,0.420539904078814,0,0,0,6.19435804924183e-19,0,0,0,0,0,0,0,0,0,0.0701863015636032,0,0,0,0,0,0,0,0,0,0,0.267401355226927,0,0,0,0,0,0.0405625688616775,0,0,0,0,0,0,0.000936070324488307
"130","129",0,4.54970424023932e-19,0,0,0.00810342127747161,0,0,0.0912754728929759,0,0,0,0,0,0,0.0307011610083347,0,0,0.308734827062703,0,0.141871938725851,0,0,0,0,0,0,0,0,0.124756018439053,0,0,0,0,0.00181167510692969,0,0,0,0,0,0,0.292745485486682,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","130",0,0,0,0.0468811494739781,0,0,0.494432617864137,0,0,0,0,0,0,0,2.07998090323257e-21,0,0,0,0,0,0,0,0.151407562658589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285512841301649,0,0,0,0,0,0,0,0,0,0,0,0,0.0217658287016465
"132","131",0,0,0,0,0,0,0,0,0,0.67353425791131,0.148360393576893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170606694097306,0,0,0,0,0,0,0,0,0,0.00749865441449088,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","132",0,0,0,0,0,0,0,0,0,0.105144084173968,0,0,0,0,0.305741187114073,0.536829447718327,0,0,0,0,0,0,0.000516989469154934,0,0,0,0,0,0,0.0198161454284245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319521460960519
"134","133",0,0,0.120820215235113,0,0,0,0,0.431793037803891,0,0,0,0,0,0,8.8127150360171e-20,0,0.423381780037943,0,0,-1.69367370476901e-20,0,0,0,0,0,0,0,0,0,0.0240049669230533,0,0,0,0,0,0,0,0,0,0,2.94544546854639e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","134",0,0,0,0,0,0,0.423190837788458,0.466085895578957,0,0,0,0,0,0,8.86649536021305e-20,0,0,0,0,0.0139081489294018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968151177031833,0,0,0,0,0,0,0,0,0,0,0,0,4.20672329886777e-21
"136","135",0,0,0,0,0,0,0.544746088065936,0,0,0,0,0,0,0,0,0,0,0.0510837101047267,0,0.0965224938686326,0,0,0,0,0,0,0,0,0,0,0.306837531398247,0,0,0,0,0,0,0,0,0,0.000810176562457587,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85761365406423e-18,0.480523720331574,0,0,0,0.118388176136173,0,0,0,0,0,0,0,0,0,0.000499316906932984,0,0,0,0,0,0,0,0,0,0,0.40011301897602,0,0,0,0,0,0,0,0,0,0,0,0,0.000475767649300166
"138","137",0,0,0,0,0.118606653500029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220524835452127,0,0,0,0,0,0,0,0,0,0.134629127731252,0,0,0,0,0,0,0,0,0,0,0.508035017150819,0,0,0,0,0,0.0105950958424794,0,0,0,0,0,0,0.00760927032329377
"139","138",0,0,0,0.0762459919086078,0,0,0,0,0,0,0,0,0,0,1.46251318308413e-18,0.17791069183507,0,0,0,0.0536183177299372,0,0,3.17412257612653e-05,0,0,0,0,0,0,0.240683268376112,0,0,0,0,0,0,0,0,0.0233382918152549,0,0.377941227275404,0,0,0,0,0,0,0,0,0,0,0,0,0.0502304698338531
"140","139",0,0,0,0,0,0,0.415298081821254,0,0,0.319970384907442,0,0,0,0,9.44199271292284e-20,0,0,0,0,0.253621621532355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111099117389487,0,0,0,0,0,0,0,0,0,0,0,0,-8.03169589425861e-21
"141","140",0,0,0,0,0,0,0,0.300464774650558,6.75156387220626e-19,0,0,0,0,0,0,0,0,0,0,0.426805830225682,0,0,0,0,0,0,0,0,0,0,0,0,0.184723020755505,0,0,0,0,0,0,0,0.0880063743682544,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156208605017346,0,0.301830965301359,0,0,0,0,0,0,0,0,0,0.379207768558638,0.162752661122657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","142",0,0,0,0,0,0,0,0,0,0.247833557988129,0.276510996390692,0,0,0,0.0257748547070628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363073192444788,0,0.0868073984693279,0,0,0,0,-4.94565569792815e-20
"144","143",0,0.1067695899804,0,0,0,0,0,0,0,0,0.0911879231819689,0,0,0,7.75787074382276e-05,0,0,0,0,0.529523999487843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219755898738491,0,0,0,0,0,0.250465318768501,0,0,0,0,0,0,-1.58957196610214e-20
"145","144",0,0,0,0,0,0,0,0,0,-3.76931348275067e-19,0,0,0,0,0.00415442489371421,0.410512322787175,0,0,0,0.4377530996667,0,0,-1.44425899317191e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669239597182016,0,0,0,0,0,3.1263503851669e-18,0,0,0,0,0.0801391447555886,0,0.00051704817862103
"146","145",0,0,0,0,0,0,0,0.446841769153019,0,0,0,0,0,0,-1.73604417693843e-19,0,0,0,0,0.491530637212849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594411610277178,0,0,0,0,0,0,0,0,0,0,0,0,0.002186432606415
"147","146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517805377730853,0,0,0,0.0353592496023116,0,0,0,0,0,0,0,0,0,1.2741249052249e-18,0,0,0,0,0,0,0,0,0,0,0.434981921663059,0,0,0,0,0,0.0118056846432665,0,0,0,0,0,0,4.77663605106405e-05
"148","147",0,0,0,0,0,0,0,0,0,0.532872843661338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467127156338662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96230364800593e-19,0.388526461343805,0,0,0,0.117279369362604,0,0,-2.21786909229513e-18,0,0,0,0,0,0,0.0238866844304578,0,0,0,0,0,0,0,0,0,0,0.469383947899285,0,0,0,0,0,0,0,0,0,0,0,0,0.000923536963847383
"150","149",0,0,0,0.0284417443481565,0,0,0,0.35462459449495,0,0.101590880402781,0,0,0,0,0,0,0,0,0,0.132053258031769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383289522722343,0,0,0,0,0,0,0,0,0,0,0,0,-8.16131133286245e-20
"151","150",0,0.246229301028852,0,0,0,0,0.119753058422418,0.176993032910322,0,0,0,0,0,0,0.0138874504626458,0,0,0,0,0.435656990564977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748016661078444,0,0,0,0,0,0,0,0,0,0,0,0,2.1706477902422e-19
"152","151",0,0,0,0,0,0,0.262849756953225,0.358497442041075,0,0,0,0,0,0,-5.62537619235734e-19,0,0,0,0,0.286904320363274,0,0,0,0,0,0,0,0,0,0.0067408738791372,0,0,0,0,0,0,0,0,0,0,0.0850076067632879,0,0,0,0,0,0,0,0,0,0,0,0,1.48975614258819e-19
"153","152",0,0,0,0,0,0,0,0.402505538316894,0,0,0,0,0,0,1.07786812243569e-18,0.279670842592204,0,0,0,0.285293128643805,0,0,0,0,0,0,0,0,0,-1.41169587983649e-18,0,0,0,0,0,0,0,0,0,0,0.0325304904470964,0,0,0,0,0,0,0,0,0,0,0,0,-2.11009232615795e-20
"154","153",0,0,0,1.95612374911616e-20,0,0,0,0,0,0,0.106560135682325,0,0,0,0.102936781438471,0,0,0,0,0.339244922547766,0,0,0,0,0,0,0,0,0,0.0593462437696856,0,0,0,0,0,0,0,0,0,0,0.132023164238503,0,0,0,0,0,0.259888752323249,0,0,0,0,0,0,-9.23899460880847e-21
"155","154",0.371178427875087,0,0,0,0,0,0,0.16129785821996,0,0,0,0,0,0,1.09174257918933e-19,0,0,0.0127507301684206,0,0.00324352457897893,0,0,0,0,0,0,0,0,0,0.451529459157554,0,0,0,0,0,0,0,0,0,0,-2.04087350274403e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"156","155",0,0,0,0.0127202743730326,0,0,0.845645514085553,0,0,0,0,0,0,0,0.0256149661189792,0,0,0,0,0.111302313389071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471693203336495
"157","156",0.199879503254283,0,0,0,0,0,0,0.054505735263175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495891944330604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249722817151938,0,0,0,0,0
"158","157",0,0,0,0,0,0,0,0,0,0,0.3572507159447,0,0,0,0,0,0,0,0,0,0,0,0.000890370135979824,0,0,0,0,0,0,0.0563299691450323,0.41546549819237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170063446581918,0,0,0,0,0,0,0
"159","158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17871430596419e-20,0,0,0,0,0.365055746421968,0,0.158743214144827,0.0570585373473408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400154499697672,0,0,0,0,0,0,0,0,0,0,0,0,0.0189880023881929
"160","159",0,0,0,0.0378907023887618,0,0,0,0,0,0.809367017343208,0,0,0,0,0.13192353256509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086786526634147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019950882436598
"161","160",0.365667372014717,0,0,0,0,0,0,0.0744728788425675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522144362318916,0,0,0,0,0,0,0,0,0,0.0377153868237993,0,0,0
"162","161",0,0.0170484163328748,0,0,0,0,0,0,0,0,0.476560373380117,0,0,0,0.000108999149531262,0,0,0,0,0.488791153105619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64353614681985e-19,0,0,0.000822699497535081,0,0.0166683585343221,0,0,0,0,0,0,0,0,0,0,0
"163","162",0,0,0,0,0,0,0.306167161924909,0,0,0.389698442595381,0.0111942245722297,0,0,0,0.00409500721465514,0.0654253463161449,0,0,0,0.211245930090474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121738872862059
"164","163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132882049944719,0,0,0.317395352320315,0,0.216044807041177,0,0,0,0,0,0,0,0,0,0.392999486935395,0,0,0.0683017557925308,0,0,0,0,0,0,0,0.00512571586063731,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","164",0,0,0,0.00063574502433157,0,0,0.340000151541369,0.306956011891986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12824463161995,0,0,0,0,0,0,0,0,0,0.224163459922364,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","165",0.240085001848964,0,0,0,0,0,0,0.335207365980283,0,0,0,0,0,0,2.25840823427943e-05,0,0,0.214382773196169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162899122424124,0,0,0,0,0,0,0,0.194012362649829,0,0,0,0,0
"167","166",0,0,0,0,0,0,0.134664855586722,0,0,0.707697160023663,0,0,0,0,-6.72348930843094e-21,0,0,0,0,0.0162071176814636,0.0511683209382285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663763111751307,0,0,0,0,0,0,0,0,0,0,0,0,0.0238862345947927
"168","167",0,0,0,0,0,0,0.488031045734804,0.378837869327736,0,0,0,0,0,0,-3.55067499490182e-19,0,0,0,0,0.0308404292842408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102290655653219,0,0,0,0,0,0,0,0,0,0,0,0,3.93124050725038e-19
